"95552","0304719030","80","Other","95550","DIT","95552"
"95553","0304719090","80","Cod of the species Gadus ogac","95549","DIT","95553"
"95564","0304720000","80","Haddock (Melanogrammus aeglefinus)","95543","DIT","95564"
"95565","0304730000","80","Coalfish (Pollachius virens)","95543","DIT","95565"
"95572","0304740000","80","Hake (Merluccius spp., Urophycis spp.)","95543","DIT","95572"
"95573","0304741100","10","Hake of the genus Merluccius","95572","DIT","95573"
"95574","0304741100","80","Cape hake (shallow-water hake) (Merluccius capensis) and deepwater hake (deepwater Cape hake) (Merluccius paradoxus)","95573","DIT","95574"
"95575","0304741500","80","Argentine hake (Southwest Atlantic hake) (Merluccius hubbsi)","95573","DIT","95575"
"104483","0304741510","80","For processing","95575","DIT","104483"
"104482","0304741590","80","Other","95575","DIT","104482"
"95576","0304741900","80","Other","95573","DIT","95576"
"95577","0304741910","80","North Pacific hake (Merluccius productus), for processing","95576","DIT","95577"
"95578","0304741990","80","Other","95576","DIT","95578"
"95579","0304749000","80","Hake of the genus Urophycis","95572","DIT","95579"
"95566","0304750000","80","Alaska pollock (Theragra chalcogramma)","95543","DIT","95566"
"95568","0304750010","80","For processing","95566","DIT","95568"
"95571","0304750090","80","Other","95566","DIT","95571"
"95600","0304790000","80","Other","95543","DIT","95600"
"95601","0304791000","80","Polar cod (Boreogadus saida)","95600","DIT","95601"
"95602","0304793000","80","Whiting (Merlangius merlangus)","95600","DIT","95602"
"95603","0304795000","80","Blue grenadier (Macruronus novaezelandiae)","95600","DIT","95603"
"95604","0304795010","80","For processing","95603","DIT","95604"
"95605","0304795090","80","Other","95603","DIT","95605"
"95606","0304798000","80","Ling (Molva spp.)","95600","DIT","95606"
"95607","0304799000","80","Other","95600","DIT","95607"
"95818","0304799011","10","Fish of the genus Macruronus, other than blue grenadier (Macruronus novaezelandiae) mentioned in subheading 0304 79 50","95607","DIT","95818"
"95819","0304799011","20","Patagonian grenadier (Macruronus magellanicus)","95818","DIT","95819"
"95820","0304799011","80","For processing","95819","DIT","95820"
"95821","0304799013","80","Other","95819","DIT","95821"
"95822","0304799017","10","Other","95818","DIT","95822"
"95823","0304799017","80","For processing","95822","DIT","95823"
"95824","0304799019","80","Other","95822","DIT","95824"
"95833","0304799090","80","Other","95607","DIT","95833"
"95634","0304810000","10","Frozen fillets of other fish","28812","DIT","95634"
"95635","0304810000","80","Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)","95634","DIT","95635"
"95658","0304810010","80","Atlantic salmon (Salmo salar)","95635","DIT","95658"
"105797","0304810020","80","Of the species Oncorhynchus nerka (sockeye salmon (red salmon)), Oncorhynchus kisutch, Oncorhynchus keta and Oncorhynchus tschawytscha, for processing","95635","DIT","105797"
"95659","0304810090","80","Other","95635","DIT","95659"
"95636","0304820000","80","Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","95634","DIT","95636"
"95637","0304821000","80","Of the species Oncorhynchus mykiss, weighing more than 400 g each","95636","DIT","95637"
"95640","0304825000","80","Of the species Oncorhynchus apache or Oncorhynchus chrysogaster","95636","DIT","95640"
"95641","0304829000","80","Other","95636","DIT","95641"
"95642","0304829010","80","Of the species Oncorhynchus mykiss","95641","DIT","95642"
"95643","0304829090","80","Other","95641","DIT","95643"
"95644","0304830000","80","Flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)","95634","DIT","95644"
"95645","0304831000","80","Plaice (Pleuronectes platessa)","95644","DIT","95645"
"95646","0304833000","80","Flounder (Platichthys flesus)","95644","DIT","95646"
"95647","0304835000","80","Megrim (Lepidorhombus spp.)","95644","DIT","95647"
"95648","0304839000","80","Other","95644","DIT","95648"
"103503","0304839011","10","Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis)","95648","DIT","103503"
"103504","0304839011","80","Reinhardtius hippoglossoides","103503","DIT","103504"
"103505","0304839019","80","Other","103503","DIT","103505"
"95869","0304839021","10","Flat fish (Limanda aspera, Lepidopsetta bilineata, Pleuronectes quadrituberculatus, Limanda ferruginea, Lepidopsetta polyxystra)","95648","DIT","95869"
"95870","0304839021","80","For processing","95869","DIT","95870"
"95871","0304839029","80","Other","95869","DIT","95871"
"95868","0304839090","80","Other","95648","DIT","95868"
"95649","0304840000","80","Swordfish (Xiphias gladius)","95634","DIT","95649"
"95651","0304850000","80","Toothfish (Dissostichus spp.)","95634","DIT","95651"
"95652","0304860000","80","Herrings (Clupea harengus, Clupea pallasii)","95634","DIT","95652"
"95653","0304870000","80","Tuna (of the genus Thunnus), skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis)","95634","DIT","95653"
"95654","0304870010","80","Atlantic bluefin tuna (Thunnus thynnus)","95653","DIT","95654"
"95655","0304870020","80","Bigeye tuna (Thunnus obesus)","95653","DIT","95655"
"95656","0304870090","80","Other","95653","DIT","95656"
"100642","0304880000","80","Dogfish, other sharks, rays and skates (Rajidae)","95634","DIT","100642"
"100644","0304881100","10","Dogfish and other sharks","100642","DIT","100644"
"100643","0304881100","80","Piked dogfish (Squalus acanthias) and catsharks (Scyliorhinus spp.)","100644","DIT","100643"
"105744","0304881110","80","Piked dogfish (Squalus acanthias) for processing","100643","DIT","105744"
"105748","0304881190","80","Other","100643","DIT","105748"
"100645","0304881500","80","Porbeagle shark (Lamna nasus)","100644","DIT","100645"
"100646","0304881800","80","Blue shark (Prionace glauca)","100644","DIT","100646"
"100647","0304881900","80","Other","100644","DIT","100647"
"100648","0304889000","80","Rays and skates (Rajidae)","100642","DIT","100648"
"95657","0304890000","80","Other","95634","DIT","95657"
"95702","0304891000","80","Freshwater fish","95657","DIT","95702"
"95703","0304892100","10","Other","95657","DIT","95703"
"95704","0304892100","20","Redfish (Sebastes spp.)","95703","DIT","95704"
"95705","0304892100","80","Of the species Sebastes marinus","95704","DIT","95705"
"95706","0304892900","80","Other","95704","DIT","95706"
"95707","0304892910","80","Of the species Sebastes mentella","95706","DIT","95707"
"95708","0304892990","80","Other","95706","DIT","95708"
"95710","0304893000","80","Fish of the genus Euthynnus, other than the skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis) mentioned in subheading|0304|87|00","95703","DIT","95710"
"95718","0304894100","10","Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) and fish of the species Orcynopsis unicolor","95703","DIT","95718"
"95719","0304894100","80","Mackerel of the species Scomber australasicus","95718","DIT","95719"
"95720","0304894900","80","Other","95718","DIT","95720"
"95721","0304894910","80","Mackerel of the species Scomber scombrus","95720","DIT","95721"
"105857","0304894920","10","Mackerel of the species Scomber japonicus","95720","DIT","105857"
"105863","0304894920","80","For processing","105857","DIT","105863"
"105858","0304894929","80","Other","105857","DIT","105858"
"95723","0304894990","80","Fish of the species Orcynopsis unicolor","95720","DIT","95723"
"95728","0304896000","80","Monkfish (Lophius spp.)","95703","DIT","95728"
"95729","0304899000","80","Other","95703","DIT","95729"
"95889","0304899010","80","Of the species Allocyttus spp. and Pseudocyttus maculatus","95729","DIT","95889"
"95890","0304899020","80","Ray's bream (Brama spp.)","95729","DIT","95890"
"95891","0304899030","80","Sea bream (Dentex dentex, Pagellus spp.)","95729","DIT","95891"
"95892","0304899040","80","European sea bass (Dicentrarchus labrax)","95729","DIT","95892"
"95893","0304899050","80","Bogue (Boops boops)","95729","DIT","95893"
"95894","0304899060","80","Gilt-head sea bream (Sparus aurata)","95729","DIT","95894"
"95884","0304899090","80","Other","95729","DIT","95884"
"86031","0304910000","10","Other, frozen","28812","DIT","86031"
"86032","0304910000","80","Swordfish (Xiphias gladius)","86031","DIT","86032"
"86033","0304920000","80","Toothfish (Dissostichus spp.)","86031","DIT","86033"
"95917","0304930000","80","Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)","86031","DIT","95917"
"95918","0304931000","80","Surimi","95917","DIT","95918"
"95919","0304931010","80","For processing","95918","DIT","95919"
"95920","0304931090","80","Other","95918","DIT","95920"
"95921","0304939000","80","Other","95917","DIT","95921"
"95922","0304939010","80","Carp (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus)","95921","DIT","95922"
"95923","0304939090","80","Other","95921","DIT","95923"
"95944","0304940000","80","Alaska pollock (Theragra chalcogramma)","86031","DIT","95944"
"95945","0304941000","80","Surimi","95944","DIT","95945"
"95946","0304941010","80","For processing","95945","DIT","95946"
"95947","0304941090","80","Other","95945","DIT","95947"
"95948","0304949000","80","Other","95944","DIT","95948"
"95950","0304949010","80","For processing","95948","DIT","95950"
"95951","0304949090","80","Other","95948","DIT","95951"
"95957","0304950000","80","Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska pollock (Theragra chalcogramma)","86031","DIT","95957"
"95958","0304951000","80","Surimi","95957","DIT","95958"
"95959","0304951010","80","For processing","95958","DIT","95959"
"95960","0304951090","80","Other","95958","DIT","95960"
"95961","0304952100","10","Other","95957","DIT","95961"
"95962","0304952100","20","Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) and Polar cod (Boreogadus saida)","95961","DIT","95962"
"95963","0304952100","80","Cod of the species Gadus macrocephalus","95962","DIT","95963"
"95964","0304952110","80","For processing","95963","DIT","95964"
"95965","0304952190","80","Other","95963","DIT","95965"
"95966","0304952500","80","Cod of the species Gadus morhua","95962","DIT","95966"
"95967","0304952510","80","For processing","95966","DIT","95967"
"95968","0304952590","80","Other","95966","DIT","95968"
"95969","0304952900","80","Other","95962","DIT","95969"
"95970","0304953000","80","Haddock (Melanogrammus aeglefinus)","95961","DIT","95970"
"95971","0304954000","80","Coalfish (Pollachius virens)","95961","DIT","95971"
"95972","0304955000","80","Hake of the genus Merluccius","95961","DIT","95972"
"95973","0304955010","80","Hake (Merluccius productus) for processing","95972","DIT","95973"
"104484","0304955020","80","Argentine hake (Southwest Atlantic hake) (Merluccius hubbsi) for processing","95972","DIT","104484"
"95974","0304955090","80","Other","95972","DIT","95974"
"95975","0304956000","80","Blue whiting (Micromesistius poutassou)","95961","DIT","95975"
"95976","0304959000","80","Other","95961","DIT","95976"
"96002","0304959011","10","Fish of the genus Macruronus spp.","95976","DIT","96002"
"96003","0304959011","20","Blue grenadier (Macruronus novaezelandiae)","96002","DIT","96003"
"96004","0304959011","80","For processing","96003","DIT","96004"
"96005","0304959013","80","Other","96003","DIT","96005"
"96006","0304959017","10","Other","96002","DIT","96006"
"96007","0304959017","80","For processing","96006","DIT","96007"
"96008","0304959019","80","Other","96006","DIT","96008"
"96125","0304959030","80","Hake of the genus Urophycis spp.","95976","DIT","96125"
"96010","0304959090","80","Other","95976","DIT","96010"
"100649","0304960000","80","Dogfish and other sharks","86031","DIT","100649"
"100651","0304961000","80","Piked dogfish (Squalus acanthias) and catsharks (Scyliorhinus spp.)","100649","DIT","100651"
"105745","0304961010","80","Piked dogfish (Squalus acanthias) for processing","100651","DIT","105745"
"105746","0304961090","80","Other","100651","DIT","105746"
"100650","0304962000","80","Porbeagle shark (Lamna nasus)","100649","DIT","100650"
"100652","0304963000","80","Blue shark (Prionace glauca)","100649","DIT","100652"
"100653","0304969000","80","Other","100649","DIT","100653"
"100654","0304970000","80","Rays and skates (Rajidae)","86031","DIT","100654"
"86034","0304990000","80","Other","86031","DIT","86034"
"86035","0304991000","80","Surimi","86034","DIT","86035"
"86036","0304991010","80","For processing","86035","DIT","86036"
"86037","0304991090","80","Other","86035","DIT","86037"
"86039","0304992100","10","Other","86034","DIT","86039"
"86038","0304992100","80","Freshwater fish","86039","DIT","86038"
"86040","0304992111","10","Of trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae); of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)","86038","DIT","86040"
"86041","0304992111","80","Of trout (Oncorhynchus mykiss)","86040","DIT","86041"
"86047","0304992112","80","Of trout (Salmo trutta, Oncorhynchus clarki, Oncorhynchus aguabonita and Oncorhynchus gilae)","86040","DIT","86047"
"86042","0304992113","80","Of Atlantic salmon (Salmo salar)","86040","DIT","86042"
"86043","0304992115","80","Of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus) and Danube salmon (Hucho hucho)","86040","DIT","86043"
"86048","0304992120","80","Of trout (Oncorhynchus apache and Oncorhynchus chrysogaster)","86038","DIT","86048"
"86049","0304992190","80","Other","86038","DIT","86049"
"86050","0304992300","10","Other","86039","DIT","86050"
"86051","0304992300","80","Herrings (Clupea harengus, Clupea pallasii)","86050","DIT","86051"
"86052","0304992310","80","Flaps, of a weight exceeding 80 g per piece, for industrial manufacture","86051","DIT","86052"
"86053","0304992320","80","Other flaps for industrial manufacture","86051","DIT","86053"
"86054","0304992330","80","Other flaps","86051","DIT","86054"
"86055","0304992390","80","Other","86051","DIT","86055"
"86056","0304992900","80","Redfish (Sebastes spp.)","86050","DIT","86056"
"86153","0304995500","80","Megrim (Lepidorhombus spp.)","86050","DIT","86153"
"86154","0304996100","80","Ray's bream (Brama spp.)","86050","DIT","86154"
"86155","0304996500","80","Monkfish (Lophius spp.)","86050","DIT","86155"
"86161","0304999900","80","Other","86050","DIT","86161"
"100364","0304999911","10","Of mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus)","86161","DIT","100364"
"105802","0304999912","10","Flaps","100364","DIT","105802"
"105804","0304999912","80","Of Scomber japonicus, for processing","105802","DIT","105804"
"105803","0304999918","80","Other","105802","DIT","105803"
"100365","0304999919","80","Other","100364","DIT","100365"
"86363","0304999920","80","Sea bream (Dentex dentex, Pagellus spp.)","86161","DIT","86363"
"92443","0304999925","80","Of gilt-head sea breams (Sparus aurata)","86161","DIT","92443"
"86367","0304999940","80","Of bluefin tunas (Thunnus thynnus)","86161","DIT","86367"
"86368","0304999950","80","Of Atlantic bigeye tuna (Thunnus obesus)","86161","DIT","86368"
"88214","0304999965","10","Of flatfish (Limanda aspera, Lepidopsetta bilineata, Pleuronectes<br>quadrituberculatus, Limanda ferruginea, Lepidopsetta polyxystra)","86161","DIT","88214"
"88215","0304999965","80","For processing","88214","DIT","88215"
"88216","0304999969","80","Other","88214","DIT","88216"
"86370","0304999970","80","European sea bass (Dicentrarchus labrax)","86161","DIT","86370"
"92275","0304999990","80","Other","86161","DIT","92275"
"29160","0305000000","80","Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption","28373","DIT","29160"
"29161","0305100000","80","Flours, meals and pellets of fish, fit for human consumption","29160","DIT","29161"
"72463","0305100010","80","Of trout of the species Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster","29161","DIT","72463"
"72464","0305100020","80","Carp (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus)","29161","DIT","72464"
"72465","0305100030","80","Sea bream (Dentex dentex, Pagellus spp.)","29161","DIT","72465"
"92446","0305100035","80","Gilt-head sea bream (Sparus aurata)","29161","DIT","92446"
"72466","0305100040","80","Of sea bass (Dicentrarchus labrax)","29161","DIT","72466"
"72467","0305100090","80","Other","29161","DIT","72467"
"29162","0305200000","80","Livers, roes and milt of fish, dried, smoked, salted or in brine","29160","DIT","29162"
"29164","0305200011","10","Hard roes, salted or in brine","29162","DIT","29164"
"29165","0305200011","80","Of herrings","29164","DIT","29165"
"70157","0305200018","10","Other","29164","DIT","70157"
"70158","0305200018","80","Atlantic bluefin tuna (Thunnus thynnus)","70157","DIT","70158"
"72381","0305200019","80","Of swordfish (Xiphias gladius)","70157","DIT","72381"
"74306","0305200021","80","Bigeye tuna (Thunnus obesus)","70157","DIT","74306"
"104513","0305200030","10","Other","70157","DIT","104513"
"104512","0305200035","80","Hard fish roes, washed, cleaned of adherent organs and simply salted or in brine, for the manufacture of caviar substitutes","104513","DIT","104512"
"105860","0305200041","10","Other","104513","DIT","105860"
"105862","0305200041","80","Hard fish roes, salted or in brine, for processing","105860","DIT","105862"
"105861","0305200049","80","Other","105860","DIT","105861"
"72372","0305200072","10","Other","29162","DIT","72372"
"72373","0305200072","20","Of herrings","72372","DIT","72373"
"72374","0305200072","80","Smoked","72373","DIT","72374"
"72375","0305200073","80","Other","72373","DIT","72375"
"72376","0305200074","10","Other","72372","DIT","72376"
"72377","0305200074","20","Atlantic bluefin tuna (Thunnus thynnus)","72376","DIT","72377"
"72378","0305200074","80","Smoked","72377","DIT","72378"
"72379","0305200075","80","Other","72377","DIT","72379"
"72380","0305200076","10","Of swordfish (Xiphias gladius)","72376","DIT","72380"
"72382","0305200076","80","Smoked","72380","DIT","72382"
"72383","0305200077","80","Other","72380","DIT","72383"
"74340","0305200078","10","Bigeye tuna (Thunnus obesus)","72376","DIT","74340"
"74341","0305200078","80","Smoked","74340","DIT","74341"
"74342","0305200079","80","Other","74340","DIT","74342"
"70164","0305200096","10","Other","72376","DIT","70164"
"70165","0305200096","80","Smoked","70164","DIT","70165"
"70166","0305200099","80","Other","70164","DIT","70166"
"96038","0305310000","10","Fish fillets, dried, salted or in brine, but not smoked","29160","DIT","96038"
"96041","0305310000","80","Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)","96038","DIT","96041"
"96092","0305310010","80","Carp (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus)","96041","DIT","96092"
"96060","0305310090","80","Other","96041","DIT","96060"
"96042","0305320000","80","Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae","96038","DIT","96042"
"96043","0305321100","10","Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) and Polar cod (Boreogadus saida)","96042","DIT","96043"
"96044","0305321100","80","Cod of the species Gadus macrocephalus","96043","DIT","96044"
"96045","0305321900","80","Other","96043","DIT","96045"
"96046","0305321910","80","Cod of the species Gadus morhua","96045","DIT","96046"
"96047","0305321990","80","Other","96045","DIT","96047"
"96051","0305329000","80","Other","96042","DIT","96051"
"96048","0305390000","80","Other","96038","DIT","96048"
"96052","0305391000","80","Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar), and Danube salmon (Hucho hucho), salted or in brine","96048","DIT","96052"
"96053","0305391010","80","Atlantic salmon (Salmo salar)","96052","DIT","96053"
"96054","0305391090","80","Other","96052","DIT","96054"
"96056","0305395000","80","Lesser or Greenland halibut (Reinhardtius hippoglossoides), salted or in brine","96048","DIT","96056"
"96058","0305399000","80","Other","96048","DIT","96058"
"96065","0305399010","80","Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","96058","DIT","96065"
"96066","0305399020","80","Fish of the species Clupea ilisha, in brine","96058","DIT","96066"
"96067","0305399030","80","Atlantic bluefin tuna (Thunnus thynnus)","96058","DIT","96067"
"96068","0305399040","80","Bigeye tuna (Thunnus obesus)","96058","DIT","96068"
"96069","0305399050","80","Swordfish (Xiphias gladius)","96058","DIT","96069"
"96088","0305399060","80","Gilt-head sea bream (Sparus aurata)","96058","DIT","96088"
"96089","0305399065","80","Bogue (Boops boops)","96058","DIT","96089"
"96090","0305399070","80","Sea bream (Dentex dentex, Pagellus spp.)","96058","DIT","96090"
"96091","0305399080","80","European sea bass (Dicentrarchus labrax)","96058","DIT","96091"
"96061","0305399090","80","Other","96058","DIT","96061"
"29199","0305410000","10","Smoked fish, including fillets, other than edible fish offal","29160","DIT","29199"
"29200","0305410000","80","Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)","29199","DIT","29200"
"29201","0305410010","80","Atlantic salmon (Salmo salar)","29200","DIT","29201"
"29202","0305410090","80","Other","29200","DIT","29202"
"29203","0305420000","80","Herrings (Clupea harengus, Clupea pallasii)","29199","DIT","29203"
"96108","0305430000","80","Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","29199","DIT","96108"
"98933","0305430011","10","Of the species Oncorhynchus mykiss","96108","DIT","98933"
"98913","0305430011","80","In the form of whole fish (with heads on), whether or not gilled, whether or not gutted, weighing 1,2 kg or less each; with heads off, whether or not gilled, whether or not gutted, weighing 1 kg or less each; fillets weighing 400 g or less each","98933","DIT","98913"
"98903","0305430019","80","Other","98933","DIT","98903"
"96110","0305430090","80","Other","96108","DIT","96110"
"96111","0305440000","80","Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)","29199","DIT","96111"
"96112","0305441000","80","Eels (Anguilla spp.)","96111","DIT","96112"
"96113","0305449000","80","Other","96111","DIT","96113"
"96114","0305449010","80","Carp (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus)","96113","DIT","96114"
"96115","0305449090","80","Other","96113","DIT","96115"
"29204","0305490000","80","Other","29199","DIT","29204"
"29205","0305491000","80","Lesser or Greenland halibut (Reinhardtius hippoglossoides)","29204","DIT","29205"
"29206","0305492000","80","Atlantic halibut (Hippoglossus hippoglossus)","29204","DIT","29206"
"29207","0305493000","80","Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus)","29204","DIT","29207"
"29208","0305493010","80","Of the species Scomber scombrus","29207","DIT","29208"
"29209","0305493090","80","Other","29207","DIT","29209"
"59380","0305498000","80","Other","29204","DIT","59380"
"70168","0305498010","80","Atlantic bluefin tuna (Thunnus thynnus)","59380","DIT","70168"
"72357","0305498020","80","Swordfish (Xiphias gladius)","59380","DIT","72357"
"92450","0305498035","80","Gilt-head sea bream (Sparus aurata)","59380","DIT","92450"
"72473","0305498040","80","Sea bream (Dentex dentex, Pagellus spp.)","59380","DIT","72473"
"72474","0305498050","80","European sea bass (Dicentrarchus labrax)","59380","DIT","72474"
"74309","0305498060","80","Bigeye tuna (Thunnus obesus)","59380","DIT","74309"
"70174","0305498090","80","Other","59380","DIT","70174"
"29215","0305510000","10","Dried fish, other than edible fish offal, whether or not salted but not smoked","29160","DIT","29215"
"29216","0305510000","80","Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","29215","DIT","29216"
"29217","0305511000","80","Dried, unsalted","29216","DIT","29217"
"29218","0305511010","80","Of the species Gadus morhua","29217","DIT","29218"
"29219","0305511020","80","Of the species Gadus ogac","29217","DIT","29219"
"29220","0305511090","80","Of the species Gadus macrocephalus","29217","DIT","29220"
"29221","0305519000","80","Dried, salted","29216","DIT","29221"
"29222","0305519010","80","Of the species Gadus morhua","29221","DIT","29222"
"29226","0305519020","80","Of the species Gadus ogac","29221","DIT","29226"
"29227","0305519030","80","Of the species Gadus macrocephalus","29221","DIT","29227"
"100657","0305520000","80","Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)","29215","DIT","100657"
"100658","0305520010","80","Carp (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus)","100657","DIT","100658"
"100659","0305520090","80","Other","100657","DIT","100659"
"100660","0305530000","80","Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","29215","DIT","100660"
"100661","0305531000","80","Polar Cod (Boreogadus saida)","100660","DIT","100661"
"100662","0305531010","80","Dried, unsalted","100661","DIT","100662"
"100663","0305531090","80","Dried, salted","100661","DIT","100663"
"101576","0305539000","80","Other","100660","DIT","101576"
"102861","0305539010","80","Coalfish (Pollachius Virens), salted and dried","101576","DIT","102861"
"102887","0305539020","80","Bleu ling (Molva dipterygia dipterygia)","101576","DIT","102887"
"102888","0305539030","80","Tusk (Brosme brosme)","101576","DIT","102888"
"102886","0305539040","80","Ling (Molva molva)","101576","DIT","102886"
"102862","0305539090","80","Other","101576","DIT","102862"
"100664","0305540000","80","Herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae)","29215","DIT","100664"
"100665","0305543000","80","Herrings (Clupea harengus, Clupea pallasii)","100664","DIT","100665"
"100666","0305545000","80","Anchovies (Engraulis spp.)","100664","DIT","100666"
"100667","0305549000","80","Other","100664","DIT","100667"
"100685","0305549010","80","Swordfish (Xiphias gladius)","100667","DIT","100685"
"100686","0305549090","80","Other","100667","DIT","100686"
"29228","0305590000","80","Other","29215","DIT","29228"
"29235","0305597000","80","Atlantic halibut (Hippoglossus hippoglossus)","29228","DIT","29235"
